"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"256";"2019-01-18";"112.28.111";"bdi a/n. ykki";"040B/02859/BDIUM-01/19";"Fee fund transfer";"0.00";"3000.00";"541.11.111";"Bunga bank"
"257";"2019-01-18";"112.28.111";"bdi a/n. ykki";"041A/02860/BDIUM-01/19";"Pengambilan U. Admin SMA t.p. 2018-2019 utk Live in Kelas XI";"0.00";"12000000.00";"626.18.111";"Biaya adm sma"
"258";"2019-01-18";"112.28.111";"bdi a/n. ykki";"041B/02860/BDIUM-01/19";"Fee fund transfer";"0.00";"3000.00";"541.11.111";"Bunga bank"
"259";"2019-01-18";"112.28.111";"bdi a/n. ykki";"042/00598/BDIUM-01/19";"Penerimaan uang jemputan";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"260";"2019-01-18";"112.34.111";"bank mandiri";"002A/01794/MAND-01/19";" LISTRIK TK/SD TKI JANUARI 2019";"0.00";"1055632.00";"871.15.112";"Biaya listrik sd tki"
"261";"2019-01-18";"112.34.111";"bank mandiri";"002B/01794/MAND-01/19";" LISTRIK TK KOPER JANUARI 2019";"0.00";"2059019.00";"871.12.111";"Biaya listrik tk koper"
"262";"2019-01-18";"112.34.111";"bank mandiri";"002C/01794/MAND-01/19";" ADM BANK @RP.3500 X 5";"0.00";"17500.00";"541.11.111";"Bunga bank"
"263";"2019-01-21";"112.28.111";"bdi a/n. ykki";"043/00599/BDIUM-01/19";"Pengembalian uang batu peresmian gedung TK TKI konst. Dlm bangunan krn tdk jadi digunakan ";"1625000.00";"0.00";"118.54.111";"u.m kontruksi dlm pembang. tki"
"264";"2019-01-23";"626.18.111";"Biaya adm sma";"001/KA801121/SMA-01/19";"Biaya Fc Lab ( 408 x @200 )";"81600.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"265";"2019-01-23";"626.18.111";"Biaya adm sma";"002/KA801121/SMA-01/19";"Fc soal"" ( 10.192 x 200 )";"2038400.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"266";"2019-01-23";"626.18.111";"Biaya adm sma";"003/KA801121/SMA-01/19";"Fc soal"" umum ( 13.838 x 200 )";"2767600.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"267";"2019-01-23";"624.11.117";"Alat tulis sma";"004/KK81105/SMA-01/19";"A4 (10 rim x 29.500 )";"295000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"268";"2019-01-23";"624.11.117";"Alat tulis sma";"005/KK81105/SMA-01/19";"F4 (12 rim x 34.000 )";"408000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"269";"2019-01-23";"624.11.117";"Alat tulis sma";"006/KK81105/SMA-01/19";"Biaya Fc Admin TU ( 389 x 200 )";"77800.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"270";"2019-01-23";"713.18.111";"Biaya pemel. bangunan sma";"007/KK81105/SMA-01/19";"Kipas angin untuk ruang kelas lantai 1";"400000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"271";"2019-01-23";"624.11.112";"Air,gas&,konsumsi sma";"008/KK81106/SMA-01/19";"Konsumsi karyawan periode Desember 2018";"50000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"272";"2019-01-23";"624.11.119";"Biaya lomba sma";"009/KK81106/SMA-01/19";"Biaya pendaftaran lomba menyanyi Mandarin ( Gold Voice Competition 2018 )";"400000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"273";"2019-01-23";"851.18.111";"Perjln dinas sma";"010/KK81107/SMA-01/19";"Biaya bensin pengurusan US-1 ke dinas Provinsi an. Bp. Parsito";"10000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"274";"2019-01-23";"624.11.111";"Iuran,sampah & dinas sma";"011/KK81107/SMA-01/19";"Ucapan terimakasih untuk Narasumber Pembinaan guru SMA ( an.Ibu Eka dari Disdik Provinsi Jabar )";"300000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"275";"2019-01-23";"831.18.111";"Biaya telepon sma";"012/KK81107/SMA-01/19";"Pulsa internet untuk pengerjaan data Dapodik Operator";"100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"276";"2019-01-23";"624.11.111";"Iuran,sampah & dinas sma";"013/KK81107/SMA-01/19";"Kompas + Pikiran Rakyat periode Desember 2018";"155000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"277";"2019-01-23";"624.11.117";"Alat tulis sma";"014/KK81107/SMA-01/19";"Refill monochrome TN1080 untuk bag. kurikulum";"120000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"278";"2019-01-23";"624.11.112";"Air,gas&,konsumsi sma";"015/KK81108/SMA-01/19";"Konsumsi rapat pleno akhir semester Ganjil TA.1819";"675000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"279";"2019-01-23";"624.11.112";"Air,gas&,konsumsi sma";"016/KK81108/SMA-01/19";"Honor/ konsumsi pengawas seleksi penjurusan program IPA siswa TA.1920 (an.Ms Fenny, Ib. Stevina, Ib. Mina )";"300000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"280";"2019-01-23";"681.18.111";"Kebaktian/rapat/seminar sma";"017/KK81108/SMA-01/19";"Biaya pembuatan Banner Natal tahun 2018";"457300.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"281";"2019-01-23";"624.11.117";"Alat tulis sma";"018/KK81109/SMA-01/19";"Tinta epson untuk printer bag. kurikulum";"160000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"282";"2019-01-23";"713.18.111";"Biaya pemel. bangunan sma";"019/KK81109/SMA-01/19";"Semen untuk perbaikan bekas AC lantai 3";"20000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"283";"2019-01-23";"713.18.111";"Biaya pemel. bangunan sma";"020/KK81109/SMA-01/19";"Plastik sampah";"100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"284";"2019-01-23";"851.18.111";"Perjln dinas sma";"021/KK81109/SMA-01/19";"Biaya transport bimbingan teknis operator Dapodik & operator Keuangan di Sukajadi Hotel";"50000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"285";"2019-01-23";"624.11.119";"Biaya lomba sma";"022/KK81110/SMA-01/19";"Biaya pendaftaran Basket 3x3 SMA Bina Bakti";"600000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"286";"2019-01-23";"631.18.111";"Pemel. inventaris sma";"023/KK81110/SMA-01/19";"Baterai untuk mic ( kegiatan upacara bendera )";"29500.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"287";"2019-01-23";"624.11.111";"Iuran,sampah & dinas sma";"024/KK81110/SMA-01/19";"Iuran sampah RT.05 periode Januari 2019";"250000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"288";"2019-01-23";"624.11.117";"Alat tulis sma";"025/KK81110/SMA-01/19";"Biaya jilid laminating untuk bag kesiswaan";"17500.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"289";"2019-01-23";"624.11.119";"Biaya lomba sma";"026/KK81111/SMA-01/19";"Sewa studio untuk kelas peminatan";"200000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"290";"2019-01-23";"713.18.111";"Biaya pemel. bangunan sma";"027/KK81111/SMA-01/19";"Slot pintu untuk toilet lantai 1";"20000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"291";"2019-01-23";"713.18.111";"Biaya pemel. bangunan sma";"028/KK81111/SMA-01/19";"Engsel + amplas untuk toilet SMA lt.1";"33000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"292";"2019-01-23";"624.11.117";"Alat tulis sma";"029/KK81111/SMA-01/19";"Refill cartridge HP35A untuk printer Kepsek SMA";"100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"293";"2019-01-23";"624.11.112";"Air,gas&,konsumsi sma";"030/KK81112/SMA-01/19";"Konsumsi karyawan periode Januari 2019";"50000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"294";"2019-01-23";"713.18.111";"Biaya pemel. bangunan sma";"031/KK81112/SMA-01/19";"Hand Soap dan minyak lobby";"280000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"295";"2019-01-23";"624.11.112";"Air,gas&,konsumsi sma";"032/KK81112/SMA-01/19";"Konsumsi rapat pleno awal semester Genap TA.1819";"600000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"296";"2019-01-23";"624.11.119";"Biaya lomba sma";"033/KK81113/SMA-01/19";"Biaya pendaftaran Tournament Basket ""LCC Open Tournament 2018""";"500000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"297";"2019-01-23";"624.11.119";"Biaya lomba sma";"034/KK81114/SMA-01/19";"Biaya pendaftaran lomba Futsal ( Angela CUP )";"350000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"298";"2019-01-23";"624.11.119";"Biaya lomba sma";"035/KK81114/SMA-01/19";"Biaya pendaftaran lomba band etnik di Mayang Sunda";"100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"299";"2019-01-23";"624.11.119";"Biaya lomba sma";"036/KK81114/SMA-01/19";"Konsumsi peserta lomba band etnik di Mayang Sunda";"195000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"300";"2019-01-23";"625.11.116";"Sumbangan umum";"001/KB03905/YA-01/19";"Angpao untuk pernikahan  Ibu Yunita Natalia ( GT TK Koper )";"350000.00";"0.00";"111.30.111";"kas bps-2"
"301";"2019-01-23";"681.19.111";"Kebaktian/rapat/seminar umum";"002/KB03906/YA-01/19";"Pelunasan Uang Muka Outing Karyawan SKKKB ; Cikole 10/12/18 ; UM  tgl 03/12/18 Rp. 6.525.000 BPB BDI No. 2821";"1282000.00";"0.00";"111.30.111";"kas bps-2"
"302";"2019-01-23";"851.19.111";"Perjln dinas umum";"003/KB03907/YA-01/19";"19,41 Liter Solar Elf D 7244 AP";"100000.00";"0.00";"111.30.111";"kas bps-2"
"303";"2019-01-23";"851.19.111";"Perjln dinas umum";"004/KB03907/YA-01/19";"25,81 Liter Solar L 300 D 7330 AN";"133000.00";"0.00";"111.30.111";"kas bps-2"
"304";"2019-01-23";"623.11.111";"Iuran, sampah & dinas smp mekar wangi";"005/KB03907/YA-01/19";"Iuran Keamanan & Kebersihan Bulan Desember 2018 ( Beban SMP 40% )";"400000.00";"0.00";"111.30.111";"kas bps-2"
"305";"2019-01-23";"624.11.111";"Iuran,sampah & dinas sma";"006/KB03907/YA-01/19";"Iuran Keamanan & Kebersihan Bulan Desember 2018 ( Beban SMA 60% )";"600000.00";"0.00";"111.30.111";"kas bps-2"
"306";"2019-01-23";"851.19.111";"Perjln dinas umum";"007/KB03907/YA-01/19";"Biaya Tol & Parkir Desember '18 ( Alvin )";"55500.00";"0.00";"111.30.111";"kas bps-2"
"307";"2019-01-23";"851.19.111";"Perjln dinas umum";"008/KB03908/YA-01/19";"2,56 Liter Pertalite Suprafit D 2591 DB ( 11/12/18 )";"20000.00";"0.00";"111.30.111";"kas bps-2"
"308";"2019-01-23";"851.19.111";"Perjln dinas umum";"009/KB03908/YA-01/19";"2,56 Liter Pertalite Suprafit D 2591 DB ( 05/12/18 )";"20000.00";"0.00";"111.30.111";"kas bps-2"
"309";"2019-01-23";"851.19.111";"Perjln dinas umum";"010/KB03908/YA-01/19";"Parkir 4 x Rp. 1.500 ; 2 x Rp. 2.000";"10000.00";"0.00";"111.30.111";"kas bps-2"
"310";"2019-01-23";"851.19.111";"Perjln dinas umum";"011/KB03908/YA-01/19";"2,56 Liter Pertalite Revo D 4849 ZZ ( 13/12/18 )";"20000.00";"0.00";"111.30.111";"kas bps-2"
"311";"2019-01-23";"851.19.111";"Perjln dinas umum";"012/KB03908/YA-01/19";"25,64 Liter Pertalite APV D 8457 EE ( 13/12/18 )";"200000.00";"0.00";"111.30.111";"kas bps-2"
"312";"2019-01-23";"851.19.111";"Perjln dinas umum";"013/KB03908/YA-01/19";"3,28 Liter Pertalite Suprafit D 2591 DB ( 14/12/18 )";"26000.00";"0.00";"111.30.111";"kas bps-2"
"313";"2019-01-23";"625.11.117";"Alat tulis kantor umum";"014/KB03908/YA-01/19";"Tinta Epson Cyan, Magenta, Black untuk Bagian Kerohanian";"84000.00";"0.00";"111.30.111";"kas bps-2"
"314";"2019-01-23";"123.13.111";"inventaris koper";"015/KB03908/YA-01/19";"1 unit Mesin Circular Cutting Bosch GSB 6000";"1100000.00";"0.00";"111.30.111";"kas bps-2"
"315";"2019-01-23";"851.19.111";"Perjln dinas umum";"016/KB03908/YA-01/19";"25,64 Liter Pertalite GrandMax D 1297 QD ( 14/12/18 )";"200000.00";"0.00";"111.30.111";"kas bps-2"
"316";"2019-01-23";"625.11.116";"Sumbangan umum";"017/KB03909/YA-01/19";"Paket Christmas Carol untuk Mama Ibu Christina & Ibu Haryani";"367200.00";"0.00";"111.30.111";"kas bps-2"
"317";"2019-01-23";"625.11.117";"Alat tulis kantor umum";"018/KB03909/YA-01/19";"ATK untuk Yayasan";"363500.00";"0.00";"111.30.111";"kas bps-2"
"318";"2019-01-23";"851.19.111";"Perjln dinas umum";"019/KB03909/YA-01/19";"19,42 Liter Solar L 300 D 7330 AN";"100000.00";"0.00";"111.30.111";"kas bps-2"
"319";"2019-01-23";"712.19.111";"Biaya pemel. kendaraan umum";"020/KB03909/YA-01/19";"Service Elf D 7244 AP";"1758000.00";"0.00";"111.30.111";"kas bps-2"
"320";"2019-01-23";"712.19.111";"Biaya pemel. kendaraan umum";"021/KB03909/YA-01/19";"Penggantian kaca jendela Elf D 7244 AP yang pecah";"1750650.00";"0.00";"111.30.111";"kas bps-2"
"321";"2019-01-23";"625.11.116";"Sumbangan umum";"022/KB03909/YA-01/19";"Uang Kedukaan atas meninggalnya Ayahanda dari Ibu Herline & Bapak Joshua";"1000000.00";"0.00";"111.30.111";"kas bps-2"
"322";"2019-01-23";"713.17.111";"Biaya pemel. bangunan smp koper";"023/KB03909/YA-01/19";"Pemasangan Wiremesh pagar Ruang Guru SMP Koper ( Hollow, Wiremesh, Seiv, kawat, dempul, dll )";"2695000.00";"0.00";"111.30.111";"kas bps-2"
"323";"2019-01-23";"219.21.111";"hutang lain2";"024/KB03910/YA-01/19";"Pengembalian VA untuk Billy Samuel Setiawan 0686220180002106 ke ortu karena kelebihan bayar";"500000.00";"0.00";"111.30.111";"kas bps-2"
"324";"2019-01-23";"625.11.116";"Sumbangan umum";"025/KB03911/YA-01/19";"Uang Kedukaan atas meninggalnya Ibunda dari Ibu Yenny Bonawati ( GT SD Ciateul )";"300000.00";"0.00";"111.30.111";"kas bps-2"
"325";"2019-01-23";"631.18.111";"Pemel. inventaris sma";"026/KB03912/YA-01/19";"Perlengkapan AC Daikin ( menambah nilai inventaris SMA Mekar ) Bracket, Ductape, Ramset, Fisher, Klem, Paku, Mata Bor, Upah bongkar pasang, pipa, DNL, kabel dll )";"3162600.00";"0.00";"111.30.111";"kas bps-2"
"326";"2019-01-23";"625.11.116";"Sumbangan umum";"027/KB03913/YA-01/19";"Banner Dukacita atas meninggalnya Ayahanda dari Ibu Herline & Bapak Joshua";"160000.00";"0.00";"111.30.111";"kas bps-2"
"327";"2019-01-23";"625.11.116";"Sumbangan umum";"028/KB03913/YA-01/19";"Banner Dukacita atas meninggalnya Ibu Mertua dari Bapak Chandra Susanto  ( BP YKKI Cabang Bandung )";"160000.00";"0.00";"111.30.111";"kas bps-2"
"328";"2019-01-23";"625.11.116";"Sumbangan umum";"029/KB03913/YA-01/19";"Bunga Dukacita atas meninggalnya Ibu Mertua dari Ibu Leny Tuwendi  ( Kepsek SD Koper )";"550000.00";"0.00";"111.30.111";"kas bps-2"
"329";"2019-01-23";"625.11.116";"Sumbangan umum";"030/KB03913/YA-01/19";"Banner Dukacita atas meninggalnya Ibunda dari Ibu Yenny Bonawati ( GT SD Ciateul )";"160000.00";"0.00";"111.30.111";"kas bps-2"
"330";"2019-01-23";"831.19.111";"Biaya telepon umum";"031/KB03913/YA-01/19";"Pulsa untuk HP Yayasan 085103522177";"49800.00";"0.00";"111.30.111";"kas bps-2"
"331";"2019-01-23";"831.13.111";"Biaya telepon tki";"032/KB03914/YA-01/19";"Tagihan Telp TK TKI ( 022 ) 5426399 a/n Onaryo Suhandi periode Desember 2018";"72650.00";"0.00";"111.30.111";"kas bps-2"
"332";"2019-01-23";"831.15.112";"Biaya telepon sd tki";"033/KB03914/YA-01/19";"Tagihan Telp SD TKI ( 022 ) 5426399 a/n Onaryo Suhandi periode Desember 2018";"72650.00";"0.00";"111.30.111";"kas bps-2"
"333";"2019-01-23";"851.14.111";"Perjln dinas sd ciateul";"034/KB03914/YA-01/19";"Tiket Ibu Agustiati Handayani  ( pp ) Rp. 257.750, Uang perjalanan dinas 6 hari @ Rp. 75.000 dalam pertemuan Tim Kurikulum i-learning SD ; beban SD Ciateul";"235916.00";"0.00";"111.30.111";"kas bps-2"
"334";"2019-01-23";"851.15.111";"Perjln dinas sd koper";"035/KB03914/YA-01/19";"Tiket Ibu Agustiati Handayani  ( pp ) Rp. 257.750, Uang perjalanan dinas 6 hari @ Rp. 75.000 dalam pertemuan Tim Kurikulum i-learning SD ; beban SD Koper";"235917.00";"0.00";"111.30.111";"kas bps-2"
"335";"2019-01-23";"851.15.112";"Perjln dinas sd tki";"036/KB03914/YA-01/19";"Tiket Ibu Agustiati Handayani  ( pp ) Rp. 257.750, Uang perjalanan dinas 6 hari @ Rp. 75.000 dalam pertemuan Tim Kurikulum i-learning SD ; beban SD TKI";"235917.00";"0.00";"111.30.111";"kas bps-2"
"336";"2019-01-23";"631.19.111";"Pemel. inventaris umum";"037/KB03915/YA-01/19";"Kipas 12 x 12 220 volt & Blower 220 volt untuk mesin las ( dipakai oleh semua unit )";"400000.00";"0.00";"111.30.111";"kas bps-2"
"337";"2019-01-23";"623.12.120";"Perleng. sklh smp koper";"038/KB03916/YA-01/19";"2 unit Kursi Stevia 15 HK @ Rp. 375.000 untuk TU SMP Koper";"750000.00";"0.00";"111.30.111";"kas bps-2"
"338";"2019-01-23";"621.13.120";"perleng. sklh tk tki (kbm)";"039/KB03916/YA-01/19";"1 unit Kursi Stevia 15 HK untuk Ruang kepala Sekolah TK TKI";"375000.00";"0.00";"111.30.111";"kas bps-2"
"339";"2019-01-23";"622.12.121";"Perlang. bangunan sd koper";"040/KB03917/YA-01/19";"Kipas Panasonic Baling baling FY1511 & pembuatan dudukan kipas ( termasuk titipan PPh 21 jasa Pa Iyad ) untuk kelas 4 C SD Koper";"800000.00";"0.00";"111.30.111";"kas bps-2"
"340";"2019-01-23";"623.12.120";"Perleng. sklh smp koper";"041/KB03918/YA-01/19";"Pembuatan Panggung pijakan & White Board Ruang Serba Guna SMP Koper ( Cat Seiv, siku alum, multi, melamin kilap, kuci & aibon )";"1413000.00";"0.00";"111.30.111";"kas bps-2"
"341";"2019-01-23";"623.11.120";"Perleng.sklh (kbm) smp mekar wangi";"042/KB03919/YA-01/19";"Pembuatan Meja Kelas SMP Mekar ( Baud, seng, mata bor, amplas, melamin kilap, lem fox, thiner, melamin kilap kunci )";"3757500.00";"0.00";"111.30.111";"kas bps-2"
"342";"2019-01-23";"713.15.111";"Biaya pemel. bangunan sd koper";"043/KB03920/YA-01/19";"Pengecatan kelas 3 & 4 SD Koper ( Megatex, roll, bak cat, koas, mowilex & spectrum base )";"3965000.00";"0.00";"111.30.111";"kas bps-2"
"343";"2019-01-23";"713.17.111";"Biaya pemel. bangunan smp koper";"044/KB03921/YA-01/19";"Pembuatan Mading & renovasi pintu SMP Koper ( Multi, Hollow, cat seiv, alumunium, isamu, kawat, paku & roda )";"1300000.00";"0.00";"111.30.111";"kas bps-2"
"344";"2019-01-23";"713.17.111";"Biaya pemel. bangunan smp koper";"045/KB03922/YA-01/19";"Pengecatan Basement SMP Koper ( Megatex, cat seiv, spectrum base, koas, bak cat, roll, no drop, thiner, lakban & terpentin )";"3874500.00";"0.00";"111.30.111";"kas bps-2"
"345";"2019-01-23";"123.15.111";"inventaris tki ii";"046/KB03923/YA-01/19";"Pembuatan 1 unit Lemari Arsip Kepala Sekolah SD TKI ( Melamin dop, kunci, paku, sekrup, kuas, amplas, scrap, mata bor, engsel, blockboard, TH 016 AA White Dove, TH 363 H Light Mono Deluxe )";"2264000.00";"0.00";"111.30.111";"kas bps-2"
"346";"2019-01-23";"713.15.111";"Biaya pemel. bangunan sd koper";"047/KB03924/YA-01/19";"Pembuatan tangga untuk naik ke panggung & pengecatan pintu lapangan basket SD Koper ( Seiv, koas, thiner, sanpolac, propan tennokote green & oxide red )";"1233000.00";"0.00";"111.30.111";"kas bps-2"
"347";"2019-01-23";"713.12.111";"Biaya pemel. bangunan tk koper";"048/KB03925/YA-01/19";"Perbaikan Dak Lantai 3 TK Koper ( Aqua proof, semen, sikat PVC, kuas, ember, calbond, no drop, roll, upah termasuk titipan PPh Jasa)";"3752000.00";"0.00";"111.30.111";"kas bps-2"
"348";"2019-01-23";"851.19.111";"Perjln dinas umum";"049/KB03926/YA-01/19";"58,26 Liter Solar Elf D 7244 AP ( 20/12/18 )";"300000.00";"0.00";"111.30.111";"kas bps-2"
"349";"2019-01-23";"851.19.111";"Perjln dinas umum";"050/KB03926/YA-01/19";"19,23 Liter Pertalite APV D 8457 EE ( 24/12/18 )";"150000.00";"0.00";"111.30.111";"kas bps-2"
"350";"2019-01-23";"712.19.111";"Biaya pemel. kendaraan umum";"051/KB03926/YA-01/19";"Castrol GTX Diesel 1 galon + 1 botol untuk L 300 D 7330 AN";"305000.00";"0.00";"111.30.111";"kas bps-2"
"351";"2019-01-23";"712.19.111";"Biaya pemel. kendaraan umum";"052/KB03926/YA-01/19";"Tambal ban & ganti pentil Revo D 4849 ZZ";"20000.00";"0.00";"111.30.111";"kas bps-2"
"352";"2019-01-23";"851.19.111";"Perjln dinas umum";"053/KB03926/YA-01/19";"26,14 Liter Pertalite GrandMax D 1297 QD ( 06/01/19 )";"200000.00";"0.00";"111.30.111";"kas bps-2"
"353";"2019-01-23";"851.19.111";"Perjln dinas umum";"054/KB03926/YA-01/19";"19,60 Liter Pertalite Veloz D 1415 ADT ( 07/01/19 )";"150000.00";"0.00";"111.30.111";"kas bps-2"
"354";"2019-01-23";"712.19.111";"Biaya pemel. kendaraan umum";"055/KB03926/YA-01/19";"KIR ELF D 7244 AP & APV D 8457 EE";"460000.00";"0.00";"111.30.111";"kas bps-2"
"355";"2019-01-23";"851.19.111";"Perjln dinas umum";"056/KB03926/YA-01/19";"Parkir di tempat KIR 2 x Rp. 5.000";"10000.00";"0.00";"111.30.111";"kas bps-2"
"356";"2019-01-23";"625.11.117";"Alat tulis kantor umum";"057/KB03926/YA-01/19";"Kirim dokumen SK BP ke YKKI Pusat Jakarta";"12500.00";"0.00";"111.30.111";"kas bps-2"
"357";"2019-01-23";"771.16.111";"bi.sheperding smp mw";"058/KB03927/YA-01/19";"Kegiatan Care Group periode Januari 2019 untuk SMP Mekar Rp. 5.000 x 4 x 46 siswa";"920000.00";"0.00";"111.30.111";"kas bps-2"
"358";"2019-01-23";"771.17.111";"bi.sheperding smp koper";"059/KB03927/YA-01/19";"Kegiatan Care Group periode Januari 2019 untuk SMP Koper Rp. 5.000 x 4 x 85 siswa";"1700000.00";"0.00";"111.30.111";"kas bps-2"
"359";"2019-01-23";"771.18.111";"bi.sheperding sma";"060/KB03927/YA-01/19";"Kegiatan Care Group periode Januari 2019 untuk SMA Mekar Rp. 5.000 x 4 x 128 siswa";"2560000.00";"0.00";"111.30.111";"kas bps-2"
"360";"2019-01-23";"625.11.116";"Sumbangan umum";"061/KB03928/YA-01/19";"Persembahan Kasih untuk HUT GKKK Yogyakarta ke-50";"1000000.00";"0.00";"111.30.111";"kas bps-2"
"361";"2019-01-23";"851.19.111";"Perjln dinas umum";"062/KB03929/YA-01/19";"2,43 Liter Premium Revo D 4849 ZZ";"16000.00";"0.00";"111.30.111";"kas bps-2"
"362";"2019-01-23";"851.19.111";"Perjln dinas umum";"063/KB03929/YA-01/19";"20,00 Liter Regular Shell Gran Max D 1297 QD";"200000.00";"0.00";"111.30.111";"kas bps-2"
"363";"2019-01-23";"831.19.111";"Biaya telepon umum";"064/KB03929/YA-01/19";"Biaya Internet Yayasan Januari 2019";"418000.00";"0.00";"111.30.111";"kas bps-2"
"364";"2019-01-23";"713.14.111";"Biaya pemel. bangunan sd ciateul";"065/KB03930/YA-01/19";"Ongkos pemasangan keramik WC lantai 2 SD Ciateul ( pembelian bahan menggunakan Dana Bos )";"1900000.00";"0.00";"111.30.111";"kas bps-2"
"365";"2019-01-23";"117.11.111";"uang muka lain2";"066/KB03931/YA-01/19";"Pelunasan Uang Muka Souvenir Natal SKKKB 2018 ( UM ke-1 tgl 08/11/18 Rp.32.250.000 BPB BCA 00088 ; UM ke-2 tgl 14/11/18 Rp. 39.500.000 BPB BCA 00092 ; UM ke-3 tgl 12/12/18 Rp. 7.437.500 BPB BCA 00114 ) termasuk pembulatan Rp. 20";"108200.00";"0.00";"111.30.111";"kas bps-2"
"366";"2019-01-23";"691.19.111";"beasiswa guru/umum";"067/KB03932/YA-01/19";"Beasiswa a/n Hanna Wijaya Program S1 Matematika UPI ; Uang Kuliah Tunggal Semester 2";"4680000.00";"0.00";"111.30.111";"kas bps-2"
"367";"2019-01-23";"691.19.111";"beasiswa guru/umum";"068/KB03933/YA-01/19";"Beasiswa a/n Yohanes Sonang Roha Silaban ; Program S1 PJKR Olahraga STKIP Pasundan Cimahi ; Buku Anatomi Rp. 60.000  Buku Renang Rp. 65.000 ; Buku Psikologi Rp. 60.000 ; Buku Filsafat Rp. 60.000 ; Buku Volley Rp. 70.000";"315000.00";"0.00";"111.30.111";"kas bps-2"
"368";"2019-01-23";"831.13.111";"Biaya telepon tki";"069/KB03934/YA-01/19";"Tagihan Telp TK TKI ( 022 ) 5426399 a/n Onaryo Suhandi periode Januari 2019";"74400.00";"0.00";"111.30.111";"kas bps-2"
"369";"2019-01-23";"831.15.112";"Biaya telepon sd tki";"070/KB03934/YA-01/19";"Tagihan Telp SD TKI ( 022 ) 5426399 a/n Onaryo Suhandi periode Januari 2019";"74400.00";"0.00";"111.30.111";"kas bps-2"
"370";"2019-01-23";"851.19.111";"Perjln dinas umum";"071/KB03935/YA-01/19";"30,534 Liter Premium APV D 8457 EE ( 11/01/19 )";"200000.00";"0.00";"111.30.111";"kas bps-2"
"371";"2019-01-23";"851.19.111";"Perjln dinas umum";"072/KB03935/YA-01/19";"3,89 Liter Pertalite Suprafit D 2591 DB ( 14/01/19 )";"30000.00";"0.00";"111.30.111";"kas bps-2"
"372";"2019-01-23";"851.19.111";"Perjln dinas umum";"073/KB03935/YA-01/19";"Parkir 2 x Rp. 2.000 & 6 x Rp. 1500 ( 11 - 14/01/19 )";"13000.00";"0.00";"111.30.111";"kas bps-2"
"373";"2019-01-23";"851.19.111";"Perjln dinas umum";"074/KB03935/YA-01/19";"14,56 Liter Dexlite L 300 D 7330 AN";"150000.00";"0.00";"111.30.111";"kas bps-2"
"374";"2019-01-23";"851.19.111";"Perjln dinas umum";"075/KB03935/YA-01/19";"26,14 Liter Pertalite GrandMax D 1297 QD";"200000.00";"0.00";"111.30.111";"kas bps-2"
"375";"2019-01-23";"851.19.111";"Perjln dinas umum";"076/KB03935/YA-01/19";"2,61 Liter Pertalite Suprafit D 2591 DB ( 18/01/19 )";"20000.00";"0.00";"111.30.111";"kas bps-2"
