"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"134";"2019-12-11";"626.18.111";"Biaya adm sma";"002/KA801153/SMA-12/19";"Net DHS ( 5 x @210.000 ) untuk ekskul tenis meja";"1050000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"135";"2019-12-11";"626.18.111";"Biaya adm sma";"003/KA801153/SMA-12/19";"Fc soal"" SMA ( 18.194 x @200 )";"3638800.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"136";"2019-12-11";"626.18.111";"Biaya adm sma";"004/KA801154/SMA-12/19";"Snack + konsumsi makan siang panitia psikotest siswa TA.2020/2021";"289500.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"137";"2019-12-11";"626.18.111";"Biaya adm sma";"005/KA801154/SMA-12/19";"Pembelian kostum dance perayaan Natal SMAKKKB 2019";"300000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"138";"2019-12-11";"626.18.111";"Biaya adm sma";"006/KA801155/SMA-12/19";"Konsumsi PAS Sem. ganjil TA.2019/2020 Senin 2 Des - Jumat 6 Des 2019";"2550000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"139";"2019-12-11";"624.11.111";"Iuran,sampah & dinas sma";"007/KK81238/SMA-12/19";"Snack untuk supervisi pengawas dinas";"24000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"140";"2019-12-11";"624.11.111";"Iuran,sampah & dinas sma";"008/KK81238/SMA-12/19";"Snack untuk tenaga medis puskesmas";"24000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"141";"2019-12-11";"624.11.117";"Alat tulis sma";"009/KK81238/SMA-12/19";"Refill cartridge printer Brother utk bag kurikulum";"240000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"142";"2019-12-11";"624.11.111";"Iuran,sampah & dinas sma";"010/KK81238/SMA-12/19";"Kontribusi sosialisasi pendataan peserta didik UN";"25000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"143";"2019-12-11";"624.11.118";"Uang prestasi sma";"011/KK81239/SMA-12/19";"Bonus prestasi Juara 1 Pidato Bhs Inggris se JABAR";"500000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"144";"2019-12-11";"624.11.118";"Uang prestasi sma";"012/KK81239/SMA-12/19";"Bonus prestasi Juara 2 Replay Basket 2019";"200000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"145";"2019-12-11";"624.11.118";"Uang prestasi sma";"013/KK81239/SMA-12/19";"Bonus prestasi Runner Up Cibiru Basketball Tournament 2019";"200000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"146";"2019-12-11";"624.11.117";"Alat tulis sma";"014/KK81240/SMA-12/19";"Tinta epson untuk printer bag kurikulum";"240000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"147";"2019-12-11";"624.11.111";"Iuran,sampah & dinas sma";"015/KK81240/SMA-12/19";"Supervisi pengawas dinas (KBM dan RPP Guru )";"150000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"148";"2019-12-11";"851.18.111";"Perjln dinas sma";"016/KK81240/SMA-12/19";"Biaya transport ke SMAN8 ( sosialisasi operator UNBK )";"13000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"149";"2019-12-11";"624.11.114";"Obat-2an sma";"017/KK81241/SMA-12/19";"Pembelian stock obat untuk siswa";"38000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"150";"2019-12-11";"624.11.117";"Alat tulis sma";"018/KK81241/SMA-12/19";"Isolasi, Bak tinta dan by parkir";"22000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"151";"2019-12-11";"624.11.111";"Iuran,sampah & dinas sma";"019/KK81241/SMA-12/19";"Iuran sampah periode Desember 2019";"250000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"152";"2019-12-11";"624.11.112";"Air,gas&,konsumsi sma";"020/KK81242/SMA-12/19";"Konsumsi karyawan periode Desember 2019";"50000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"153";"2019-12-11";"713.18.111";"Biaya pemel. bangunan sma";"021/KK81244/SMA-12/19";"Plastik sampah ( 5 x @20.000 )";"100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"154";"2019-12-11";"624.11.111";"Iuran,sampah & dinas sma";"022/KK81244/SMA-12/19";"Pemantauan PAS & Pembinaan Informasi PKKS Oleh Dra. Eka Kartika Jatnika";"150000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"155";"2019-12-11";"624.11.111";"Iuran,sampah & dinas sma";"023/KK81244/SMA-12/19";"Koran PIKIRAN RAKYAT periode November 2019  dan By kirim";"100000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"156";"2019-12-11";"624.11.117";"Alat tulis sma";"024/KK81245/SMA-12/19";"Biaya fc pengumuman";"20000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"157";"2019-12-11";"713.18.111";"Biaya pemel. bangunan sma";"025/KK81245/SMA-12/19";"Biaya sedot septictank WC";"500000.00";"0.00";"111.28.111";"kas kecil sma mekar wangi"
"158";"2019-12-11";"112.35.111";"bank bca r/k.77";"023/BCAUM-12/19";"Tas souvenir 225 BH U/ natal 2019";"0.00";"6525000.00";"681.19.111";"Kebaktian/rapat/seminar umum"
"159";"2019-12-11";"112.35.111";"bank bca r/k.77";"022A/BCAUM-12/19";"Air galon Ron 88 - TK Ciateul (26 unit) bln November 19";"0.00";"260000.00";"621.11.112";"Air & gas & konsumsi tk ciateul"
"160";"2019-12-11";"112.35.111";"bank bca r/k.77";"022B/BCAUM-12/19";"Air galon Ron 88 SD Ciateul (45 unit) bln November 2019";"0.00";"450000.00";"622.11.112";"Air,gas & konsumsi sd ciateul"
"161";"2019-12-11";"112.35.111";"bank bca r/k.77";"022C/BCAUM-12/19";"Air galon Ron 88 SD Koper (71 unit) bulan November 2019";"0.00";"710000.00";"622.12.112";"Air,gas & konsumsi sd koper"
"162";"2019-12-11";"112.35.111";"bank bca r/k.77";"022D/BCAUM-12/19";"Air galon Ron 88 TK TKI (21 unit) bln November 2019";"0.00";"210000.00";"621.13.112";"Air,gas & konsumsi tk tki"
"163";"2019-12-11";"112.35.111";"bank bca r/k.77";"022E/BCAUM-12/19";"Air galon Ron 88 SD TKI (24 unit) bln November 2019";"0.00";"240000.00";"622.13.112";"Air,gas,konsumsi sd tki"
"164";"2019-12-11";"112.35.111";"bank bca r/k.77";"022F/BCAUM-12/19";"Air galon Ron 88 SMP Koper (74 unit) bln November 2019";"0.00";"740000.00";"623.12.112";"Air,gas & konsumsi smp koper"
"165";"2019-12-11";"112.35.111";"bank bca r/k.77";"022G/BCAUM-12/19";"Air cup 240 ml Ron 88 SMP Koper (5dus) bln November 2019";"0.00";"92500.00";"623.12.112";"Air,gas & konsumsi smp koper"
"166";"2019-12-11";"112.35.111";"bank bca r/k.77";"022H/BCAUM-12/19";"Air galon Ron 88 TK Koper (31 unit) bln November 2019";"0.00";"310000.00";"621.12.112";"Air & gas & konsumsi tk koper"
"167";"2019-12-11";"112.35.111";"bank bca r/k.77";"022I/BCAUM-12/19";"Air galon Ron 88 SMA (79 unit) bln November 2019";"0.00";"790000.00";"624.11.112";"Air,gas&,konsumsi sma"
"168";"2019-12-11";"112.35.111";"bank bca r/k.77";"022J/BCAUM-12/19";"Air galon Ron 88 SMP MW (62 unit) bln November 2019";"0.00";"620000.00";"623.11.112";"Air,gas & konsumsi smp mekar wangi"
"169";"2019-12-11";"112.35.111";"bank bca r/k.77";"022K/BCAUM-12/19";"Air galon Ron 88 YYSN (30 unit) bln November 2019";"0.00";"300000.00";"625.11.112";"Air,gas,konsums umum"
"170";"2019-12-11";"112.35.111";"bank bca r/k.77";"024/BCAUM-12/19";"Alat musik Kalam Kudus";"0.00";"65170110.00";"117.11.111";"uang muka lain2"
"171";"2019-12-11";"112.35.111";"bank bca r/k.77";"025/BCAUM-12/19";"UM - DP proyek Canopy SMP Koper - period 16-30Des19";"0.00";"30000000.00";"117.11.111";"uang muka lain2"
"172";"2019-12-11";"112.35.111";"bank bca r/k.77";"026/BCAUM-12/19";"Bantuan UP Naomi Nareeko KA SD Koper";"0.00";"1500000.00";"407.12.111";"UP bayar dimuka sd koper"
"173";"2019-12-11";"112.35.111";"bank bca r/k.77";"027/BCAUM-12/19";"Bantuan beasiswa Juli-Des 19 YKKI Bandung (@Rp 10 juta /bulan)";"0.00";"60000000.00";"625.11.116";"Sumbangan umum"
"174";"2019-12-11";"112.35.111";"bank bca r/k.77";"028/BCAUM-12/19";"Pengem US a/n Ursula Tania (X IPA) SMA ke BCA VA karyawisata";"0.00";"1650000.00";"118.41.111";"piutang spp sma mekar wangi"
"175";"2019-12-11";"112.35.111";"bank bca r/k.77";"029A/BCAUM-12/19";"PPH 21 Karyawan + tidak final bulan November 2019";"0.00";"5103921.00";"219.21.111";"hutang lain2"
"176";"2019-12-11";"112.35.111";"bank bca r/k.77";"029B/BCAUM-12/19";"Titipan pot. PPH 21 Jimmy masa NOV 2019";"0.00";"45150.00";"217.11.111";"hutang pph21"
"177";"2019-12-11";"112.35.111";"bank bca r/k.77";"030/BCAUM-12/19";"BPJS Naker Kota bulan Desember 2019";"0.00";"30650555.00";"620.11.111";"Gaji pegawai gabungan"
"178";"2019-12-11";"112.35.111";"bank bca r/k.77";"031/BCAUM-12/19";"BPJS Naker Kabupaten bulan Desember 2019";"0.00";"20951695.00";"620.11.111";"Gaji pegawai gabungan"
"179";"2019-12-11";"112.35.111";"bank bca r/k.77";"032A/BCAUM-12/19";"BPJS KESEHATAN bulan Desember 2019";"0.00";"27814910.00";"620.11.111";"Gaji pegawai gabungan"
"180";"2019-12-11";"112.35.111";"bank bca r/k.77";"032B/BCAUM-12/19";"by adm bayar BPJS";"0.00";"2500.00";"541.11.111";"Bunga bank"
"181";"2019-12-11";"112.28.111";"bdi a/n. ykki";"032/BDIUM-12/19";"Dana BOS SD Ciateul TW IV 2019";"0.00";"39200000.00";"219.21.111";"hutang lain2"
"182";"2019-12-11";"112.28.111";"bdi a/n. ykki";"033/BDIUM-12/19";"SETORAN USAHA DANA KOPERASI MW - UANG TINTA";"160000.00";"0.00";"219.21.111";"hutang lain2"
"183";"2019-12-11";"112.28.111";"bdi a/n. ykki";"034/BDIUM-12/19";"PENGEMBALIAN UANG SEMBAKO MW bln Des 2019";"3250600.00";"0.00";"117.11.111";"uang muka lain2"
"184";"2019-12-11";"112.28.111";"bdi a/n. ykki";"035/BDIUM-12/19";"PENYELESAIAN UM RETREAT SMP KELAS 9 TA 2019-2020";"3348400.00";"0.00";"117.11.111";"uang muka lain2"
"185";"2019-12-11";"112.28.111";"bdi a/n. ykki";"036/BDIUM-12/19";"Uang muka proyek libur lokasi Ciateul, TKI, Koper, MW bln Dec 2019";"0.00";"30165000.00";"117.11.111";"uang muka lain2"
"186";"2019-12-11";"112.28.111";"bdi a/n. ykki";"038/BDIUM-12/19";"THR Tunai Guru bulan Desember 2019";"0.00";"8950000.00";"620.11.111";"Gaji pegawai gabungan"
"187";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037A/BDIUM-12/19";"Uang kesejahteraan TK Ciateul bulan Nov 2019";"0.00";"450000.00";"822.11.111";"Kesejahteraan tk ciateul"
"188";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037B/BDIUM-12/19";"Uang kesejahteraan TK Koper bulan Nov 2019";"0.00";"660000.00";"822.12.111";"Kesejahteraan tk koper"
"189";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037C/BDIUM-12/19";"Uang kesejahteraan TK TKI bulan Nov 2019";"0.00";"480000.00";"822.13.111";"Kesejahteraan tk tki"
"190";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037D/BDIUM-12/19";"Uang kesejahteraan SD Ciateul bulan Nov 2019";"0.00";"1350000.00";"822.14.111";"Kesejahteraan sd ciateul"
"191";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037E/BDIUM-12/19";"Uang kesejahteraan SD Koper bulan Nov 2019";"0.00";"1620000.00";"822.15.111";"Kesejahteraan sd koper"
"192";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037F/BDIUM-12/19";"Uang kesejahteraan SD TKI bulan Nov 2019";"0.00";"1050000.00";"822.15.112";"Kesejahteraan sd tki"
"193";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037G/BDIUM-12/19";"Uang kesejahteraan SMP MW bulan Nov 2019";"0.00";"1020000.00";"822.16.111";"Kesejahteraan smp mekar wangi"
"194";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037H/BDIUM-12/19";"Uang kesejahteraan SMP Koper bulan Nov 2019";"0.00";"1350000.00";"822.17.111";"Kesejahteraan smp koper"
"195";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037I/BDIUM-12/19";"Uang kesejahteraan SMA bulan Nov 2019";"0.00";"2190000.00";"822.18.111";"Kesejahteraan sma"
"196";"2019-12-11";"112.28.111";"bdi a/n. ykki";"037J/BDIUM-12/19";"Uang kesejahteraan staff bulan Nov 2019";"0.00";"1140000.00";"822.19.111";"Kesejahteraan staff"
"197";"2019-12-11";"112.28.111";"bdi a/n. ykki";"039/BDIUM-12/19";"Cicilan tanah TKI ke 7/21 bulan des 19";"0.00";"220000000.00";"117.11.111";"uang muka lain2"
"198";"2019-12-11";"112.28.111";"bdi a/n. ykki";"040/BDIUM-12/19";"FEE FUND TRANSFER E CHANNEL";"0.00";"3000.00";"541.11.111";"Bunga bank"
"199";"2019-12-11";"112.28.111";"bdi a/n. ykki";"041/BDIUM-12/19";"Psikotest SMA Kalam Kudus 96 peserta - 30 nov 19 / 2 peserta - 4 des 19";"0.00";"17650000.00";"626.18.111";"Biaya adm sma"
"200";"2019-12-11";"112.28.111";"bdi a/n. ykki";"042/BDIUM-12/19";"FEE FUND TRANSFER E CHANNEL";"0.00";"3000.00";"751.11.111";"Biaya adm bank"
"201";"2019-12-11";"112.28.111";"bdi a/n. ykki";"043/BDIUM-12/19";"Reimburse kas kecil SMP MW periode 25Nov-4Des 2019";"0.00";"6543500.00";"111.26.111";"kas kecil smp mekar wangi"
"202";"2019-12-11";"112.38.111";"BCA Beasiswa (2846565407)";"001/BCABSW-12/19";"BANTUAN BEASISWA PERIODE JULI - DESEMBER 2019";"60000000.00";"0.00";"219.31.111";"Uang Titipan Beasiswa"
"203";"2019-12-11";"112.38.111";"BCA Beasiswa (2846565407)";"002/BCABSW-12/19";"Uang titipan beasiswa dr kerohanian (OTA)";"16500000.00";"0.00";"219.31.111";"Uang Titipan Beasiswa"
"204";"2019-12-12";"112.35.111";"bank bca r/k.77";"033/BCAUM-12/19";"THR bulan December 2019 PCM";"0.00";"374766815.00";"620.11.111";"Gaji pegawai gabungan"
"205";"2019-12-12";"112.28.111";"bdi a/n. ykki";"044/BDIUM-12/19";"Dana BOP TK Ciateul semester 2 2019";"0.00";"16500000.00";"219.21.111";"hutang lain2"
"206";"2019-12-12";"112.28.111";"bdi a/n. ykki";"045/BDIUM-12/19";"THR bulan Desember 2019 PCM";"0.00";"294030740.00";"620.11.111";"Gaji pegawai gabungan"
"207";"2019-12-12";"112.28.111";"bdi a/n. ykki";"046/BDIUM-12/19";"Reimburse kas kecil SMA periode 2-6 Des 2019";"0.00";"10763300.00";"111.28.111";"kas kecil sma mekar wangi"
"208";"2019-12-12";"112.28.111";"bdi a/n. ykki";"047/BDIUM-12/19";"Setoran usaha dana kantin mekar";"2200000.00";"0.00";"219.21.111";"hutang lain2"
"209";"2019-12-13";"112.35.111";"bank bca r/k.77";"034/BCAUM-12/19";"UM ke-2 rekreasi staff & guru bln Jan 20 ke yogya (Pelunasan tour)";"0.00";"37485000.00";"117.11.111";"uang muka lain2"
"210";"2019-12-13";"112.35.111";"bank bca r/k.77";"035/BCAUM-12/19";"Pinbuk ke BCA Umum dari BCA VA Koper";"120000000.00";"0.00";"112.36.112";"bank bca va koper"
"211";"2019-12-13";"112.35.111";"bank bca r/k.77";"036/BCAUM-12/19";"Pinbuk ke BCA Umum dari BCA VA Mekar";"100000.00";"0.00";"112.36.114";"bank bca va mw"
"212";"2019-12-13";"112.35.111";"bank bca r/k.77";"037/BCAUM-12/19";"Pinbuk ke BCA Umum dari BCAVA Ciateul";"25000000.00";"0.00";"112.36.111";"bank bca va ciateul"
"213";"2019-12-13";"112.35.111";"bank bca r/k.77";"038/BCAUM-12/19";"Pinbuk ke BCA Umum dari BCA VA TKI";"25000000.00";"0.00";"112.36.113";"bank bca va tki"
"214";"2019-12-13";"112.28.111";"bdi a/n. ykki";"048/BDIUM-12/19";"SETORAN USAHA DANA KOPERASI KOPER BLN DES 2019";"360000.00";"0.00";"219.31.111";"Uang Titipan Beasiswa"
"215";"2019-12-13";"112.28.111";"bdi a/n. ykki";"049/BDIUM-12/19";"SETORAN USAHA DANA KONTAN KOPERASI KOPER BLN DES 2019";"186000.00";"0.00";"219.21.111";"hutang lain2"
"216";"2019-12-13";"112.28.111";"bdi a/n. ykki";"050/BDIUM-12/19";"SETORAN USAHA DANA KONSINYASI KOPERASI KOPER BLN DES 2019";"521900.00";"0.00";"219.21.111";"hutang lain2"
"217";"2019-12-13";"112.28.111";"bdi a/n. ykki";"051/BDIUM-12/19";"SETORAN USAHA DANA FOTOCOPY KOPERASI KOPER BLN DES 2019";"95000.00";"0.00";"219.21.111";"hutang lain2"
"218";"2019-12-13";"112.28.111";"bdi a/n. ykki";"052/BDIUM-12/19";"Setoran usaha dana ongkos pasang bet & titipanser";"5006000.00";"0.00";"219.21.111";"hutang lain2"
"219";"2019-12-13";"112.28.111";"bdi a/n. ykki";"053/BDIUM-12/19";"SETORAN USAHA DANA TK TKI BLN DES 2019";"95000.00";"0.00";"219.21.111";"hutang lain2"
"220";"2019-12-13";"112.28.111";"bdi a/n. ykki";"054/BDIUM-12/19";"SETORAN USAHA DANA SDKKK TKI BLN DESEMBER 19";"202000.00";"0.00";"219.21.111";"hutang lain2"
"221";"2019-12-13";"112.28.111";"bdi a/n. ykki";"055A/BDIUM-12/19";"Honor Kantin bulan Desember 2019";"0.00";"3150000.00";"219.21.111";"hutang lain2"
"222";"2019-12-13";"112.28.111";"bdi a/n. ykki";"055B/BDIUM-12/19";"Honor karyawan SD CTL bln Des 2019 (dr dana BOS)";"0.00";"1530000.00";"219.21.111";"hutang lain2"
"223";"2019-12-13";"112.28.111";"bdi a/n. ykki";"055C/BDIUM-12/19";"Honor ekskul TK CTL bln Des 2019";"0.00";"520000.00";"626.11.111";"Biaya adm tk ciateul"
"224";"2019-12-13";"112.28.111";"bdi a/n. ykki";"055D/BDIUM-12/19";"Honor ekskul SMP Mekar bln Des 2019";"0.00";"3430000.00";"626.16.111";"Biaya adm smp mw"
"225";"2019-12-13";"112.28.111";"bdi a/n. ykki";"055E/BDIUM-12/19";"Honor ekskul SMP Koper bln Des 2019";"0.00";"4950000.00";"626.17.111";"Biaya adm smp koper"
"226";"2019-12-13";"112.28.111";"bdi a/n. ykki";"055F/BDIUM-12/19";"Honor ekskul SMA bln Des 2019";"0.00";"8980000.00";"626.18.111";"Biaya adm sma"
"227";"2019-12-13";"112.28.111";"bdi a/n. ykki";"055G/BDIUM-12/19";"Honor ekskul SD TKI bln Des 2019";"0.00";"150000.00";"626.19.111";"Biaya adm sd tki"
"228";"2019-12-13";"112.28.111";"bdi a/n. ykki";"055H/BDIUM-12/19";"Hadiah natal HT bln Des 2019";"0.00";"18500000.00";"625.11.116";"Sumbangan umum"
"229";"2019-12-13";"112.28.111";"bdi a/n. ykki";"055I/BDIUM-12/19";"Honor PCM BDI bln Des 2019";"0.00";"377698197.00";"620.11.111";"Gaji pegawai gabungan"
"230";"2019-12-13";"112.38.111";"BCA Beasiswa (2846565407)";"003/BCABSW-12/19";"Uang titipan beasiswa dr kerohanian";"1300000.00";"0.00";"219.31.111";"Uang Titipan Beasiswa"
"231";"2019-12-13";"112.32.112";"bdi virtual koper (3562373021)";"006/BDIKOP-12/19";"Formulir SD Koper TA. 20-21 bln DES 2019";"400000.00";"0.00";"407.12.111";"UP bayar dimuka sd koper"
"232";"2019-12-13";"112.32.113";"bdi tki (virtual account)";"003/BDITKI-12/19";"FORMULIR TK TKI TA. 20-21 BLN DES 19";"200000.00";"0.00";"406.13.111";"UP bayar dimuka tk tki"
"233";"2019-12-16";"626.12.111";"Biaya adm tk koper";"001/KA22578/TK2-12/19";"283 lbr F/C bahan evaluasi KB";"56600.00";"0.00";"111.22.111";"kas kecil tk koper"
"234";"2019-12-16";"626.12.111";"Biaya adm tk koper";"002/KA22578/TK2-12/19";"18 tiket renang u/ekskul";"270000.00";"0.00";"111.22.111";"kas kecil tk koper"
"235";"2019-12-16";"626.12.111";"Biaya adm tk koper";"003/KA22578/TK2-12/19";"8 lbr busa karet w/kuning u/kostum acara Natal + parkir 2000";"150000.00";"0.00";"111.22.111";"kas kecil tk koper"
"236";"2019-12-16";"626.12.111";"Biaya adm tk koper";"004/KA22579/TK2-12/19";"Buncis + bawang goreng u/konsumsi siswa";"18000.00";"0.00";"111.22.111";"kas kecil tk koper"
"237";"2019-12-16";"626.12.111";"Biaya adm tk koper";"005/KA22579/TK2-12/19";"2 lbr busa karet u/kostum acara Natal + parkir 2000";"39000.00";"0.00";"111.22.111";"kas kecil tk koper"
"238";"2019-12-16";"626.12.111";"Biaya adm tk koper";"006/KA22579/TK2-12/19";"accessories dekorasi Natal + ongkir ( tokopedia )";"311500.00";"0.00";"111.22.111";"kas kecil tk koper"
"239";"2019-12-16";"626.12.111";"Biaya adm tk koper";"007/KA22580/TK2-12/19";"2 kg fillet + 1/4 kg bwg merah + 1/4 kg bwg putih + parkir di pasar & parkir di griya";"120000.00";"0.00";"111.22.111";"kas kecil tk koper"
"240";"2019-12-16";"626.12.111";"Biaya adm tk koper";"008/KA22580/TK2-12/19";"2,148 kg telur negeri u/konsumsi";"53400.00";"0.00";"111.22.111";"kas kecil tk koper"
"241";"2019-12-16";"626.12.111";"Biaya adm tk koper";"009/KA22580/TK2-12/19";"7 mie telor atom bulan + parkir 2000";"40500.00";"0.00";"111.22.111";"kas kecil tk koper"
"242";"2019-12-16";"626.12.111";"Biaya adm tk koper";"010/KA22580/TK2-12/19";"5 mie atom bulan";"25000.00";"0.00";"111.22.111";"kas kecil tk koper"
"243";"2019-12-16";"621.12.112";"Air & gas & konsumsi tk koper";"011/KK22315/TK2-12/19";"Isi Gas LPG 12 kg";"148000.00";"0.00";"111.22.111";"kas kecil tk koper"
"244";"2019-12-16";"621.12.117";"Alat tulis kantor tk koper";"012/KK22315/TK2-12/19";"12 lbr kertas BC kuning + 10 lbr kertas Concord tebal + ongkos potong u/print rapor UKGS + parkir 2000";"84400.00";"0.00";"111.22.111";"kas kecil tk koper"
"245";"2019-12-16";"621.12.112";"Air & gas & konsumsi tk koper";"013/KK22315/TK2-12/19";"Gula & teh u/konsumsi, keperluan dapur";"28400.00";"0.00";"111.22.111";"kas kecil tk koper"
"246";"2019-12-16";"621.12.121";"Perleng. bangunan tk koper";"014/KK22316/TK2-12/19";"So Klin sabun pel, harpic, porstex, sabun cupir sunlight, sabun krim u/toilet & dapur + parkir 2000";"134200.00";"0.00";"111.22.111";"kas kecil tk koper"
"247";"2019-12-16";"851.12.111";"Perjln dinas tk koper";"015/KK22316/TK2-12/19";"2,03 ltr pertamax u/motor Pa Safari";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"248";"2019-12-16";"621.12.121";"Perleng. bangunan tk koper";"016/KK22317/TK2-12/19";"1 buah sikat u/toilet";"9000.00";"0.00";"111.22.111";"kas kecil tk koper"
"249";"2019-12-16";"621.12.121";"Perleng. bangunan tk koper";"017/KK22317/TK2-12/19";"1 ctn tissue roll CP KW 1 u/toilet & kelas";"255000.00";"0.00";"111.22.111";"kas kecil tk koper"
"250";"2019-12-16";"621.12.117";"Alat tulis kantor tk koper";"018/KK22317/TK2-12/19";"VGA splitter u/komputer di aula + 2x parkir 4000";"92700.00";"0.00";"111.22.111";"kas kecil tk koper"
"251";"2019-12-16";"631.12.111";"Pemel. inventaris tk koper";"019/KK22318/TK2-12/19";"1 unit cover seat Tto TC505S putih u/ganti di toilet guru yang rusa";"400000.00";"0.00";"111.22.111";"kas kecil tk koper"
"252";"2019-12-16";"621.12.119";"Biaya lomba tk koper";"020/KK22318/TK2-12/19";"Uang konsumsi untuk acara Lomba Dance Tk di Yogya Kepatihan, 6 anak + 3 guru @20.000";"180000.00";"0.00";"111.22.111";"kas kecil tk koper"
"253";"2019-12-16";"621.12.121";"Perleng. bangunan tk koper";"021/KK22318/TK2-12/19";"3 buah kanebo u/lap kaca & meja";"45000.00";"0.00";"111.22.111";"kas kecil tk koper"
"254";"2019-12-16";"621.12.112";"Air & gas & konsumsi tk koper";"022/KK22319/TK2-12/19";"2 galon Ron 88 u/air minum dapur, kantor";"27000.00";"0.00";"111.22.111";"kas kecil tk koper"
"255";"2019-12-16";"621.12.121";"Perleng. bangunan tk koper";"023/KK22319/TK2-12/19";"6 buah lampu natal tirai + ongkir ( tokopedia ) u/perlengkapan bangunan";"570900.00";"0.00";"111.22.111";"kas kecil tk koper"
"256";"2019-12-16";"621.12.121";"Perleng. bangunan tk koper";"024/KK22319/TK2-12/19";"Stop kontak, steker u/perlengkapan bangunan ( buat sambungan kabel )";"202500.00";"0.00";"111.22.111";"kas kecil tk koper"
"257";"2019-12-16";"851.12.111";"Perjln dinas tk koper";"025/KK22320/TK2-12/19";"2,61 ltr pertalite u/motor Pa Safari ( dinas luar )";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"258";"2019-12-16";"112.35.111";"bank bca r/k.77";"039/BCAUM-12/19";"SEWA LAPANG BASKET RABU 18 s.d 20 1x bln Des 2019";"300000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"259";"2019-12-16";"112.35.111";"bank bca r/k.77";"040/BCAUM-12/19";"SEWA LAPANG BASKET 1x bln Des 2019";"300000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"260";"2019-12-16";"112.35.111";"bank bca r/k.77";"041/BCAUM-12/19";"UM UP SMP KOPER TA. 20-21 a/n KEIA CROSS";"7075000.00";"0.00";"408.12.111";"UP bayar dimuka smp koper"
"261";"2019-12-16";"112.35.111";"bank bca r/k.77";"042/BCAUM-12/19";"Honor bulan Desember 2019 PCM";"0.00";"641601413.00";"620.11.111";"Gaji pegawai gabungan"
"262";"2019-12-16";"112.35.111";"bank bca r/k.77";"043/BCAUM-12/19";"SEWA GOR SENIN 16DES 2019 PK 20.00 a/n DICKY SASTRA/CHAMP";"300000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"263";"2019-12-16";"112.28.111";"bdi a/n. ykki";"056/BDIUM-12/19";"Reimburse kas kecil TK Koper 21 Nov19 s/d 5 Des19";"0.00";"3301100.00";"111.22.111";"kas kecil tk koper"
"264";"2019-12-17";"112.35.111";"bank bca r/k.77";"044/BCAUM-12/19";"SEWA LAPANG 1x bln Dec 2019 a/n CHIPMUNK/GLEN RYAN KIE";"300000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"265";"2019-12-17";"112.28.111";"bdi a/n. ykki";"057/BDIUM-12/19";"PENGGANTIAN HONOR MARYAM BLN OKT-DES 2019 - BOS  SD CIATEUL";"4500000.00";"0.00";"219.21.111";"hutang lain2"
"266";"2019-12-18";"112.33.111";"bank btpn";"001/BTPN-12/19";"BUNGA DEPOSITO YANG CAIR BLN DES 2019";"9866196.00";"0.00";"112.15.111";"deposito"
