"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"205";"2020-01-01";"713.17.111";"Biaya pemel. bangunan smp koper";"009/179/ADJ-01/20";"Akrual biaya Dec 2019 - KK74569 - 1 bh lampu";"0.00";"20000.00";"231.11.111";"Biaya yang masih harus dibayar"
"206";"2020-01-01";"713.17.111";"Biaya pemel. bangunan smp koper";"009/180/ADJ-01/20";"Akrual biaya Dec 2019 - KK74570 - duplikat kunci";"0.00";"110000.00";"231.11.111";"Biaya yang masih harus dibayar"
"207";"2020-01-01";"713.17.111";"Biaya pemel. bangunan smp koper";"009/181/ADJ-01/20";"Akrual biaya Dec 2019 - KK74572 - 4 Keramik";"0.00";"211500.00";"231.11.111";"Biaya yang masih harus dibayar"
"208";"2020-01-01";"713.17.111";"Biaya pemel. bangunan smp koper";"009/182/ADJ-01/20";"Akrual biaya Dec 2019 - KK74571 - Alat kebersihan";"0.00";"83000.00";"231.11.111";"Biaya yang masih harus dibayar"
"209";"2020-01-01";"713.17.111";"Biaya pemel. bangunan smp koper";"009/183/ADJ-01/20";"Akrual biaya Dec 2019 - KK74573 - 15 mt kabel dan kabel tis";"0.00";"97500.00";"231.11.111";"Biaya yang masih harus dibayar"
"210";"2020-01-01";"713.17.111";"Biaya pemel. bangunan smp koper";"009/184/ADJ-01/20";"Akrual biaya Dec 2019 - KK74574 - 100 Sekrup gipsum";"0.00";"15000.00";"231.11.111";"Biaya yang masih harus dibayar"
"211";"2020-01-01";"622.11.117";"Alat tulis kantor sd ciateul";"009/185/ADJ-01/20";"Akrual biaya Dec 2019 - KK40935 - Materai";"0.00";"180000.00";"231.11.111";"Biaya yang masih harus dibayar"
"212";"2020-01-01";"713.14.111";"Biaya pemel. bangunan sd ciateul";"009/186/ADJ-01/20";"Akrual biaya Dec 2019 - KK40935 - Cat untuk papan ring basket";"0.00";"131800.00";"231.11.111";"Biaya yang masih harus dibayar"
"213";"2020-01-01";"713.14.111";"Biaya pemel. bangunan sd ciateul";"009/187/ADJ-01/20";"Akrual biaya Dec 2019 - KK40935 - Baut ring";"0.00";"90500.00";"231.11.111";"Biaya yang masih harus dibayar"
"214";"2020-01-01";"713.14.111";"Biaya pemel. bangunan sd ciateul";"009/188/ADJ-01/20";"Akrual biaya Dec 2019 - KK40935 - Baut ring";"0.00";"36000.00";"231.11.111";"Biaya yang masih harus dibayar"
"215";"2020-01-01";"713.14.111";"Biaya pemel. bangunan sd ciateul";"009/189/ADJ-01/20";"Akrual biaya Dec 2019 - KK40935 - Lem Silem";"0.00";"37000.00";"231.11.111";"Biaya yang masih harus dibayar"
"216";"2020-01-01";"713.14.111";"Biaya pemel. bangunan sd ciateul";"009/190/ADJ-01/20";"Akrual biaya Dec 2019 - KK40936 - Cat Avian";"0.00";"56000.00";"231.11.111";"Biaya yang masih harus dibayar"
"217";"2020-01-01";"622.11.111";"Iuran,sampah & dinas sd ciateul";"009/191/ADJ-01/20";"Akrual biaya Dec 2019 - KK40936 - Iuran sampah Dinas Kota";"0.00";"250000.00";"231.11.111";"Biaya yang masih harus dibayar"
"218";"2020-01-01";"622.11.111";"Iuran,sampah & dinas sd ciateul";"009/192/ADJ-01/20";"Akrual biaya Dec 2019 - KK40936 - Bayar Koran PR";"0.00";"100000.00";"231.11.111";"Biaya yang masih harus dibayar"
"219";"2020-01-01";"713.13.111";"Biaya pemel. bangunan tk tki";"009/193/ADJ-01/20";"Akrual biaya Dec 2019 - KK31172 - 3 mtr taplak meja (u/ R. Guru) + parkir di Borma Rp 1.500";"0.00";"46500.00";"231.11.111";"Biaya yang masih harus dibayar"
"220";"2020-01-01";"626.13.111";"Biaya adm. tk tki";"009/194/ADJ-01/20";"Akrual biaya Dec 2019 - KA30931 - 50 pc Ultra @ 2.400 (snack u/ anak)";"0.00";"120000.00";"231.11.111";"Biaya yang masih harus dibayar"
"221";"2020-01-01";"626.13.111";"Biaya adm. tk tki";"009/195/ADJ-01/20";"Akrual biaya Dec 2019 - KA30931 - 50 pc Nabati @ 2.000 (snack u/ anak)";"0.00";"100000.00";"231.11.111";"Biaya yang masih harus dibayar"
"222";"2020-01-01";"626.11.111";"Biaya adm tk ciateul";"009/196/ADJ-01/20";"Akrual biaya Dec 2019 - KA11404 - Dus Snack untk Natal";"0.00";"36000.00";"231.11.111";"Biaya yang masih harus dibayar"
"223";"2020-01-01";"851.14.111";"Perjln dinas sd ciateul";"009/197/ADJ-01/20";"Akrual biaya Dec 2019 - KK40936 - Bensin motor sekolah";"0.00";"20000.00";"231.11.111";"Biaya yang masih harus dibayar"
"224";"2020-01-01";"621.11.117";"Alat tulis kantor tk ciateul";"009/198/ADJ-01/20";"Akrual biaya Dec 2019 - KK12184 - Baterai Alkaline";"0.00";"50000.00";"231.11.111";"Biaya yang masih harus dibayar"
"225";"2020-01-01";"621.11.117";"Alat tulis kantor tk ciateul";"009/199/ADJ-01/20";"Akrual biaya Dec 2019 - KK12184 - Foto Copy kelengkapan KTSP";"0.00";"6000.00";"231.11.111";"Biaya yang masih harus dibayar"
"226";"2020-01-01";"621.13.111";"Iuran sampah & dinas tk tki";"009/200/ADJ-01/20";"Akrual biaya Dec 2019 - KK31171 - Iuran IGTKI + PGRI bulan Oktober 2019 s/d Maret 2019 @ 50.000";"0.00";"300000.00";"231.11.111";"Biaya yang masih harus dibayar"
"227";"2020-01-01";"681.14.111";"Kebaktian/rapat/seminar sd ciateul";"009/201/ADJ-01/20";"Akrual biaya Dec 2019 - KK40937 - Konsumsi rapat awal semester II";"0.00";"625000.00";"231.11.111";"Biaya yang masih harus dibayar"
"228";"2020-01-01";"622.11.111";"Iuran,sampah & dinas sd ciateul";"009/202/ADJ-01/20";"Akrual biaya Dec 2019 - KK40936 - Partisipasi Kas RW";"0.00";"50000.00";"231.11.111";"Biaya yang masih harus dibayar"
"229";"2020-01-01";"622.12.111";"Iuran sampah & dinas sd koper";"009/203/ADJ-01/20";"Akrual biaya Dec 2019 - KK51426 - Iuran Rereongan Sarupi/BP3 (Januari 2020)";"0.00";"150000.00";"231.11.111";"Biaya yang masih harus dibayar"
"230";"2020-01-01";"831.14.111";"Biaya telepon sd ciateul";"009/204/ADJ-01/20";"Akrual biaya Dec 2019 - KK40937 - Bayar Indihome";"0.00";"515200.00";"231.11.111";"Biaya yang masih harus dibayar"
"231";"2020-01-01";"622.11.111";"Iuran,sampah & dinas sd ciateul";"009/205/ADJ-01/20";"Akrual biaya Dec 2019 - KK40937 - Iuran Gugus 61 bulan Okt - Des 2019";"0.00";"1093500.00";"231.11.111";"Biaya yang masih harus dibayar"
"232";"2020-01-01";"631.11.111";"Pemel. inventaris tk ciateul";"009/206/ADJ-01/20";"Akrual biaya Dec 2019 - KK12185 - Spons + detergent";"0.00";"11500.00";"231.11.111";"Biaya yang masih harus dibayar"
"233";"2020-01-01";"626.14.111";"Biaya adm. sd ciateul";"009/207/ADJ-01/20";"Akrual biaya Dec 2019 - KA40356 - Bola basket dan perlengkapan kasti";"0.00";"500000.00";"231.11.111";"Biaya yang masih harus dibayar"
"234";"2020-01-01";"713.13.111";"Biaya pemel. bangunan tk tki";"009/208/ADJ-01/20";"Akrual biaya Dec 2019 - KK31174 - 1 btl disinfectan-C u/ toilet";"0.00";"20000.00";"231.11.111";"Biaya yang masih harus dibayar"
"235";"2020-01-01";"631.15.111";"Pemel. inventaris sd koper";"009/209/ADJ-01/20";"Akrual biaya Dec 2019 - KK51427 - Biaya cuci selimut dan gordyn";"0.00";"139400.00";"231.11.111";"Biaya yang masih harus dibayar"
"236";"2020-01-01";"713.13.111";"Biaya pemel. bangunan tk tki";"009/210/ADJ-01/20";"Akrual biaya Dec 2019 - KK31175 - 1 bh sikat u/ toilet";"0.00";"35000.00";"231.11.111";"Biaya yang masih harus dibayar"
"237";"2020-01-01";"713.13.111";"Biaya pemel. bangunan tk tki";"009/211/ADJ-01/20";"Akrual biaya Dec 2019 - KK31175 - 1 btl Harpic Citrus u/ toilet";"0.00";"23000.00";"231.11.111";"Biaya yang masih harus dibayar"
"238";"2020-01-01";"626.15.111";"Biaya adm sd koper";"009/212/ADJ-01/20";"Akrual biaya Dec 2019 - KA50664 - Beli panci + susuk (ekskul Little Chef)";"0.00";"70000.00";"231.11.111";"Biaya yang masih harus dibayar"
"239";"2020-01-01";"712.13.111";"Biaya pemel. kendaraan tk tki";"009/213/ADJ-01/20";"Akrual biaya Dec 2019 - KK31176 - 1x tambah angin ban motor sekolah";"0.00";"2000.00";"231.11.111";"Biaya yang masih harus dibayar"
"240";"2020-01-01";"712.15.111";"Biaya pemel. kendaraan sd koper";"009/214/ADJ-01/20";"Akrual biaya Dec 2019 - KK51428 - Biaya parkir urusan dinas/Desember 2019";"0.00";"14000.00";"231.11.111";"Biaya yang masih harus dibayar"
"241";"2020-01-01";"622.11.111";"Iuran,sampah & dinas sd ciateul";"009/215/ADJ-01/20";"Akrual biaya Dec 2019 - KK40938 - Iuran sampah Januari & tambahan Des 2019";"0.00";"130000.00";"231.11.111";"Biaya yang masih harus dibayar"
"242";"2020-01-01";"622.11.118";"Uang prestasi sd ciateul";"009/216/ADJ-01/20";"Akrual biaya Dec 2019 - KK40937 - Piala juara kelas I -VI";"0.00";"1080000.00";"231.11.111";"Biaya yang masih harus dibayar"
"243";"2020-01-01";"621.11.111";"Iuran sampah & dinas tk ciateul";"009/217/ADJ-01/20";"Akrual biaya Dec 2019 - KK12188 - Parkir Pak Komar bln Des '19";"0.00";"200000.00";"231.11.111";"Biaya yang masih harus dibayar"
"244";"2020-01-01";"626.12.111";"Biaya adm tk koper";"009/218/ADJ-01/20";"Akrual biaya Dec 2019 - KA22589 - 10 buah bando rusa u/property Natal 2019 ( shoppee 09/01/20 )";"0.00";"104000.00";"231.11.111";"Biaya yang masih harus dibayar"
"245";"2020-01-01";"713.15.111";"Biaya pemel. bangunan sd koper";"010A/ADJ-01/20";"Pemasangan AC Kelas SD Koper";"0.00";"1722500.00";"231.11.111";"Biaya yang masih harus dibayar"
"246";"2020-01-01";"713.15.111";"Biaya pemel. bangunan sd koper";"010B/ADJ-01/20";"Pemasangan stop kontak ruang guru SD Koper";"0.00";"980000.00";"231.11.111";"Biaya yang masih harus dibayar"
"247";"2020-01-01";"713.15.111";"Biaya pemel. bangunan sd koper";"010C/ADJ-01/20";"Penggantian keramik kelas SD Koper";"0.00";"3822000.00";"231.11.111";"Biaya yang masih harus dibayar"
"248";"2020-01-01";"713.11.111";"Biaya pemel. bangunan tk ciateul";"010D/ADJ-01/20";"Proyek atap lorong tempat sikat gigi TK Ciateul";"0.00";"3522000.00";"231.11.111";"Biaya yang masih harus dibayar"
"249";"2020-01-01";"713.14.111";"Biaya pemel. bangunan sd ciateul";"010E/ADJ-01/20";"Pengecatan SD dan TK Ciateul";"0.00";"3127500.00";"231.11.111";"Biaya yang masih harus dibayar"
"250";"2020-01-01";"713.14.111";"Biaya pemel. bangunan sd ciateul";"010F/ADJ-01/20";"Perbaikan atas mes pegawai SD Ciateul";"0.00";"2296500.00";"231.11.111";"Biaya yang masih harus dibayar"
"251";"2020-01-01";"713.15.111";"Biaya pemel. bangunan sd koper";"010G/ADJ-01/20";"Pengecatan SD Koper";"0.00";"1796000.00";"231.11.111";"Biaya yang masih harus dibayar"
"252";"2020-01-01";"713.17.111";"Biaya pemel. bangunan smp koper";"010H/ADJ-01/20";"Pengecatan SMP Koper";"0.00";"1743500.00";"231.11.111";"Biaya yang masih harus dibayar"
"253";"2020-01-01";"713.13.111";"Biaya pemel. bangunan tk tki";"010I/ADJ-01/20";"Pengecatan TKI - pembagian 50-50 TK dan SD TKI";"0.00";"861250.00";"231.11.111";"Biaya yang masih harus dibayar"
"254";"2020-01-01";"713.15.112";"Biaya pemel. bangunan sd tki";"010J/ADJ-01/20";"Pengecatan TKI - pembagian 50-50 TK dan SD TKI";"0.00";"861250.00";"231.11.111";"Biaya yang masih harus dibayar"
"255";"2020-01-01";"713.15.112";"Biaya pemel. bangunan sd tki";"010K/ADJ-01/20";"Rombak lemari SD TKI dan talang-talang";"0.00";"892000.00";"231.11.111";"Biaya yang masih harus dibayar"
"256";"2020-01-01";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"010L/ADJ-01/20";"Pemeliharaan gedung SMP dan SMA";"0.00";"3008300.00";"231.11.111";"Biaya yang masih harus dibayar"
"257";"2020-01-01";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"010M/ADJ-01/20";"Pemeliharaan gedung SMP dan SMA";"0.00";"3008300.00";"231.11.111";"Biaya yang masih harus dibayar"
"258";"2020-01-02";"112.33.111";"bank btpn";"001/BTPN-01/20";"CAIR DEPOSITO PENSUIN BLN JANUARI 2020";"244945541.00";"0.00";"112.15.111";"deposito"
"259";"2020-01-02";"112.15.111";"deposito";"002/DP-01/20";"BUNGA DEPOSITO PENSIUN BLN JAN 20";"998573.00";"0.00";"216.11.111";"titipan uang pensiun"
"260";"2020-01-02";"112.33.111";"bank btpn";"002/BTPN-01/20";"BUNGA DEPOSITO PENSIUN YG CAIR BLN JAN 2020";"998573.00";"0.00";"112.15.111";"deposito"
"261";"2020-01-02";"112.39.111";"bank btpn (rk: 1010308182)";"003/BTPN-01/20";"PINDAHBUKU DR BTPN 00020018585 KE BTPN SYARIAH 1010308182";"260219205.00";"0.00";"112.33.111";"bank btpn"
"262";"2020-01-02";"751.11.111";"Biaya adm bank";"004/BTPN-01/20";"BI. ADM BTPN BLN JAN 2020";"100000.00";"0.00";"112.33.111";"bank btpn"
"263";"2020-01-02";"112.33.111";"bank btpn";"005/BTPN-01/20";"BUNGA BTPN BLN JAN 20";"237598.00";"0.00";"541.11.111";"Bunga bank"
"264";"2020-01-02";"751.11.111";"Biaya adm bank";"003A/BTPN-01/20";"BI. PENUTUPAN REKENING BTPN 00020018585";"25000.00";"0.00";"112.33.111";"bank btpn"
"265";"2020-01-02";"112.15.111";"deposito";"006/BTPN-01/20";"DEPOSITO MM2000200031 BLN JAN 2020";"245944114.00";"0.00";"112.39.111";"bank btpn (rk: 1010308182)"
"266";"2020-01-06";"112.35.111";"bank bca r/k.77";"001/BCAUM-01/20";"SEWA GOR BANDUNG 4x bln JANUARI 2020";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"267";"2020-01-06";"112.35.111";"bank bca r/k.77";"002/BCAUM-01/20";"SEWA LAPANGAN BASKET 4X BLN JAN 2020";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"268";"2020-01-06";"112.35.111";"bank bca r/k.77";"003/BCAUM-01/20";"SEWA LAPANGAN BASKET 4X BLN JAN 2020";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"269";"2020-01-06";"112.35.111";"bank bca r/k.77";"004/BCAUM-01/20";"SEWA LAPANGAN BASKET 4X BLN JAN 2020";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"270";"2020-01-06";"112.37.111";"rek.bca ykki no.6765047017";"001/BCL-01/20";"BANTUAN KEROHANIAN BLN JAN 2020";"5000000.00";"0.00";"219.21.111";"hutang lain2"
"271";"2020-01-07";"112.35.111";"bank bca r/k.77";"005/BCAUM-01/20";"SEWA LAPANGAN BASKET 4X BLN JAN 2020";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"272";"2020-01-07";"112.35.111";"bank bca r/k.77";"006/BCAUM-01/20";"SEWA LAPANGAN BASKET 1X BLN JAN 2020";"300000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"273";"2020-01-07";"112.35.111";"bank bca r/k.77";"007/BCAUM-01/20";"SEWA LAPANGAN BASKET 3X BLN JAN 2020";"900000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"274";"2020-01-07";"112.28.111";"bdi a/n. ykki";"001/BDIUM-01/20";"SETORAN USAHA DANA KOPERASI MEKAR";"415000.00";"0.00";"219.21.111";"hutang lain2"
"275";"2020-01-07";"112.28.111";"bdi a/n. ykki";"002/BDIUM-01/20";"KEUNTUNGAN EKSKUL SEMPOA";"1260000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"276";"2020-01-07";"112.32.111";"bdi virtual Ctl(3562377469)";"001/BDICTL-01/20";"Bi. Telepon SD CTL bln Jan 2020";"0.00";"49500.00";"831.14.111";"Biaya telepon sd ciateul"
"277";"2020-01-07";"112.32.111";"bdi virtual Ctl(3562377469)";"002/BDICTL-01/20";"Bi. Telepon TK CTL bln Jan 2020";"0.00";"74576.00";"831.11.111";"Biaya telepon tk ciateul"
"278";"2020-01-07";"112.32.111";"bdi virtual Ctl(3562377469)";"003/BDICTL-01/20";"Bi. litrik SD Ctl bln Jan 2020";"0.00";"1625512.00";"871.14.111";"Biaya listrik sd ciateul"
"279";"2020-01-07";"112.32.112";"bdi virtual koper (3562373021)";"001/BDIKOP-01/20";"Bi. Listrik SD Koper bln Jan 2020";"0.00";"1920992.00";"871.15.111";"Biaya listrik sd koper"
"280";"2020-01-07";"112.32.112";"bdi virtual koper (3562373021)";"002/BDIKOP-01/20";"BI. listrik SMP Koper bln Jan 2020";"0.00";"1194000.00";"871.17.111";"Biaya listrik smp koper"
"281";"2020-01-07";"112.32.112";"bdi virtual koper (3562373021)";"003/BDIKOP-01/20";"Bi. Telepon SD Koper bln Jan 2020";"0.00";"115875.00";"831.15.111";"Biaya telepon sd koper"
"282";"2020-01-07";"112.32.112";"bdi virtual koper (3562373021)";"004/BDIKOP-01/20";"Bi. telepon SMP Koper bln Jan 2020";"0.00";"411005.00";"831.17.111";"Biaya telepon smp koper"
"283";"2020-01-07";"112.32.112";"bdi virtual koper (3562373021)";"005/BDIKOP-01/20";"Bi. Telepon TK Koper bln Jan 2020";"0.00";"427264.00";"831.12.111";"Biaya telepon tk koper"
"284";"2020-01-07";"112.32.113";"bdi tki (virtual account)";"001/BDITKI-01/20";"BI. LISTRIK SD TKI BLN JAN 2020";"0.00";"1899690.00";"871.15.112";"Biaya listrik sd tki"
"285";"2020-01-07";"112.32.113";"bdi tki (virtual account)";"002/BDITKI-01/20";"BI. TELEPON TK TKI BLN JAN 2020";"0.00";"585117.00";"831.13.111";"Biaya telepon tki"
"286";"2020-01-07";"112.32.114";"bdi virtual mw 93562375307)";"001/BDIMW-01/20";"BI. TELEPON SMA BLN JAN 2020";"0.00";"225156.00";"831.18.111";"Biaya telepon sma"
"287";"2020-01-07";"112.32.114";"bdi virtual mw 93562375307)";"002/BDIMW-01/20";"BI. TELEPON SMP MW BLN JAN 2020";"0.00";"152582.00";"831.16.111";"Biaya telepon smp mekar wangi"
"288";"2020-01-07";"112.32.114";"bdi virtual mw 93562375307)";"003/BDIMW-01/20";"BI. TELEPON UMUM BLN JAN 2020";"0.00";"128173.00";"831.19.111";"Biaya telepon umum"
"289";"2020-01-07";"112.32.114";"bdi virtual mw 93562375307)";"004/BDIMW-01/20";"BI. LISTRIK SMA BLN JAN 2020";"0.00";"3580800.00";"871.18.111";"Biaya listrik sma"
"290";"2020-01-08";"112.35.111";"bank bca r/k.77";"008/BCAUM-01/20";"Arisan pontianak Ke 15/36 BLN JAN 2020";"0.00";"1000000.00";"118.52.111";"arisan skkk"
"291";"2020-01-08";"112.35.111";"bank bca r/k.77";"009/BCAUM-01/20";"Arisan solo Ke 27/36 BLN JAN 2020";"0.00";"10000000.00";"118.52.111";"arisan skkk"
"292";"2020-01-08";"112.35.111";"bank bca r/k.77";"010A/BCAUM-01/20";"Hdd SANDISK 2.5 120 GB 2 BUAH U/ BAG. LITBANG & FINANCE";"0.00";"670000.00";"625.11.117";"Alat tulis kantor umum"
"293";"2020-01-08";"112.35.111";"bank bca r/k.77";"010B/BCAUM-01/20";"Printer Epson L1110 u/ RUANG GURU SD Koper";"0.00";"1660000.00";"123.13.111";"inventaris koper"
"294";"2020-01-08";"112.35.111";"bank bca r/k.77";"011/BCAUM-01/20";"PENGEMBALIAN UM UP SD TKI A/N RYUNA VAN AVRIL GANI KE TK TKI";"0.00";"650000.00";"407.13.111";"UP bayar dimuka sd tki"
"295";"2020-01-08";"112.35.111";"bank bca r/k.77";"012/BCAUM-01/20";"Pinbuk dr BCA VA Koper ke BCA Umum";"150000000.00";"0.00";"112.36.112";"bank bca va koper"
"296";"2020-01-08";"112.35.111";"bank bca r/k.77";"013/BCAUM-01/20";"Pinbuk dr BCA VA Mekar ke BCA Umum";"270000000.00";"0.00";"112.36.114";"bank bca va mw"
"297";"2020-01-08";"112.35.111";"bank bca r/k.77";"014/BCAUM-01/20";"Pinbuk dr BCA VA Ciateul ke BCA Umum";"35000000.00";"0.00";"112.36.111";"bank bca va ciateul"
"298";"2020-01-08";"112.35.111";"bank bca r/k.77";"015/BCAUM-01/20";"Pinbuk dr BCA VA TKI ke BCA Umum";"30000000.00";"0.00";"112.36.113";"bank bca va tki"
"299";"2020-01-08";"112.35.111";"bank bca r/k.77";"016/BCAUM-01/20";"Penghargaan U/ HT ANDREA BLN JAN 2020";"0.00";"15000000.00";"625.11.116";"Sumbangan umum"
"300";"2020-01-08";"112.28.111";"bdi a/n. ykki";"003/BDIUM-01/20";"Buku cek danamon bln JAN 2020";"0.00";"100000.00";"751.11.111";"Biaya adm bank"
"301";"2020-01-08";"112.28.111";"bdi a/n. ykki";"004/BDIUM-01/20";"Buku cek danamon bln JAN 2020";"0.00";"100000.00";"751.11.111";"Biaya adm bank"
"302";"2020-01-08";"112.28.111";"bdi a/n. ykki";"005/BDIUM-01/20";"BI. KEAMANAN PT. SENTINEL MANDIRI ADIDAYA PERIODE DESEMBER 2020";"0.00";"12000000.00";"714.19.111";"bi. keamanan umum"
"303";"2020-01-08";"112.28.111";"bdi a/n. ykki";"006/BDIUM-01/20";"FEE FUND TRANSFER";"0.00";"3000.00";"751.11.111";"Biaya adm bank"
"304";"2020-01-08";"112.28.111";"bdi a/n. ykki";"007/BDIUM-01/20";"Pinbuk dr BDI VA Koper ke BDI Umum";"200000000.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"305";"2020-01-08";"112.28.111";"bdi a/n. ykki";"008/BDIUM-01/20";"Pinbuk dr BDI VA Mekar ke BDI Umum";"90000000.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"306";"2020-01-08";"112.28.111";"bdi a/n. ykki";"009/BDIUM-01/20";"Pinbuk dr BDI VA Ciateul ke BDI Umum";"60000000.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"307";"2020-01-08";"112.28.111";"bdi a/n. ykki";"010/BDIUM-01/20";"Pinbuk dr BDI VA TKI KE BDI UMUM";"30000000.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"308";"2020-01-08";"112.28.111";"bdi a/n. ykki";"011/BDIUM-01/20";"Reimburse kas kecil SD Ctl periode 21 NOV 19 s/d 11 DES 19";"0.00";"11960500.00";"111.24.111";"kas kecil sd ciateul"
"309";"2020-01-08";"112.28.111";"bdi a/n. ykki";"012/BDIUM-01/20";"Reimburse kas kecil SD Koper periode 22 NOV 19 s/d 13 DES 19";"0.00";"13394400.00";"111.25.111";"kas kecil sd koper"
"310";"2020-01-08";"112.28.111";"bdi a/n. ykki";"013/BDIUM-01/20";"Reimburse kas kecil Yayasan periode 11 Nov 19 s/d 07 DES 19";"0.00";"36221800.00";"111.30.111";"kas bps-2"
"311";"2020-01-08";"851.19.111";"Perjln dinas umum";"001/KB04160/YA-01/20";"Biaya parkir 1x";"1500.00";"0.00";"111.30.111";"kas bps-2"
"312";"2020-01-08";"851.19.111";"Perjln dinas umum";"002/KB04160/YA-01/20";"2,61 Liter pertalite Revo D 4849 ZZ";"20000.00";"0.00";"111.30.111";"kas bps-2"
"313";"2020-01-08";"851.19.111";"Perjln dinas umum";"003/KB04160/YA-01/20";"25,24 Liter dexlite L300 D 7330 AN";"257500.00";"0.00";"111.30.111";"kas bps-2"
"314";"2020-01-08";"712.19.111";"Biaya pemel. kendaraan umum";"004/KB04160/YA-01/20";"Biaya perpanjangan STNK Supra Fit D 2591 DB";"65000.00";"0.00";"111.30.111";"kas bps-2"
"315";"2020-01-08";"712.19.111";"Biaya pemel. kendaraan umum";"005/KB04160/YA-01/20";"Biaya perpanjangan STNK Velox D 1415 ADT";"930500.00";"0.00";"111.30.111";"kas bps-2"
"316";"2020-01-08";"851.19.111";"Perjln dinas umum";"006/KB04160/YA-01/20";"Biaya parkir 3x";"13000.00";"0.00";"111.30.111";"kas bps-2"
"317";"2020-01-08";"622.11.121";"perlengk.bang sd ciateul";"007/KB04160/YA-01/20";"Duplikat 3bh kunci ruang rapat";"30000.00";"0.00";"111.30.111";"kas bps-2"
"318";"2020-01-08";"622.12.120";"perlengk.sklh sd koper (kbm)";"008/KB04161/YA-01/20";"Biaya pembuatan pigura untuk SD Koper ( amplas, kaca, mata gergaji, upah pa Iyus, dll )";"1671803.00";"0.00";"111.30.111";"kas bps-2"
"319";"2020-01-08";"713.13.111";"Biaya pemel. bangunan tk tki";"009/KB04161/YA-01/20";"Biaya pembuatan pigura, penebangan pohon & perbaikan atap beban TK TKI ( cat, amplas, kaca, mata gergaji, upah pa Iyus, dll )";"570656.00";"0.00";"111.30.111";"kas bps-2"
"320";"2020-01-08";"713.15.112";"Biaya pemel. bangunan sd tki";"010/KB04161/YA-01/20";"Biaya pembuatan pigura, penebangan pohon & perbaikan atap beban SD TKI ( cat, amplas, kaca, mata gergaji, upah pa Iyus, dll )";"696041.00";"0.00";"111.30.111";"kas bps-2"
"321";"2020-01-08";"621.11.121";"Perlengk.bang tk ciateul";"011/KB04161/YA-01/20";"Pembuatan rak helm lorong parkir & tong sampah beban TK Ciateul ( besi & tong sampah )";"265000.00";"0.00";"111.30.111";"kas bps-2"
"322";"2020-01-08";"622.11.121";"perlengk.bang sd ciateul";"012/KB04161/YA-01/20";"Pembuatan rak helm lorong parkir & tong sampah beban SD Ciateul ( besi & tong sampah )";"265000.00";"0.00";"111.30.111";"kas bps-2"
"323";"2020-01-08";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"013/KB04161/YA-01/20";"Biaya pembuangan air septi tank & pembuatan lemari perpustakaan beban SMP Mekar ( pompa, vsock, teakblock, pinogard, dll )";"510500.00";"0.00";"111.30.111";"kas bps-2"
"324";"2020-01-08";"713.18.111";"Biaya pemel. bangunan sma";"014/KB04161/YA-01/20";"Biaya service AC aula, R. kelas, R. Kepsek & pembuatan lemari perpustakaan beban SMA Mekar ( pompa, vsock, teakblock, pinogard, dll )";"615500.00";"0.00";"111.30.111";"kas bps-2"
"325";"2020-01-08";"713.19.111";"Biaya pemel. bangunan umum";"015/KB04161/YA-01/20";"Pemisahan jalur papan timer & roda untuk ring GOR mekar; menggunakkan uang sewa GOR ( saklar, klem, paku, roda )";"444000.00";"0.00";"111.30.111";"kas bps-2"
"326";"2020-01-08";"622.13.120";"Perlengk.sklh (kbm) sd tki";"016/KB04161/YA-01/20";"Pembuatan lemari serbaguna SD TKI ( teak block, kunci, lem, dll )";"563500.00";"0.00";"111.30.111";"kas bps-2"
"327";"2020-01-08";"623.11.121";"Perlengk. bang. smp mekar wangi";"017/KB04161/YA-01/20";"Pembuatan rel gorden kelas beban SMP mekar ( rel gorden )";"42500.00";"0.00";"111.30.111";"kas bps-2"
"328";"2020-01-08";"624.11.121";"Perlengk.bangunan sma";"018/KB04161/YA-01/20";"Pembuatan rel gorden kelas beban SMA mekar ( rel gorden )";"107500.00";"0.00";"111.30.111";"kas bps-2"
"329";"2020-01-08";"625.11.116";"Sumbangan umum";"019/KB04162/YA-01/20";"Uang kedukaan atas meninggalnya ibunda dari Bp Willy Nursyamsi";"1000000.00";"0.00";"111.30.111";"kas bps-2"
